@relation 'data_filled_r-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,13'

@attribute alejado numeric
@attribute battery_l numeric
@attribute battery_t numeric
@attribute bw numeric
@attribute df_delay numeric
@attribute df_saltos numeric
@attribute ds numeric
@attribute dv_delay numeric
@attribute dv_saltos numeric
@attribute indice_en_prueba numeric
@attribute indice_intervalo numeric
@attribute mood numeric
@attribute ns numeric
@attribute prueba_nro numeric
@attribute ram numeric
@attribute sdk numeric
@attribute st numeric
@attribute t_cpu numeric
@attribute app_foreground {com.whatsapp,com.android.chrome,org.pol.jmgo.qoesurveyor,com.android.vending,com.twitter.android,com.netflix.mediaclient,android,com.sec.android.app.launcher,com.android.settings,com.google.android.youtube,com.android.launcher,com.itau.latam.py.tarjetas,com.internet.speed.meter.lite,com.facebook.lite,com.facebook.katana,com.android.vpndialogs,com.samsung.android.email.provider,com.zerodesktop.appdetox.qualitytime,com.juvomobileinc.tigoshop.py,com.android.systemui,org.telegram.plus,com.sec.android.app.sbrowser,com.spotify.music,com.facebook.moments,com.ACP.ClinicalGuidelines,py.com.abc.abctv,uk.co.bbc.mundo,org.khanacademy.android,com.adobe.psmobile,com.samsung.android.incallui,com.scdgroup.app.englishspeakvocal,com.google.android.googlequicksearchbox,com.google.android.apps.maps,jp.konami.duellinks,com.lge.launcher2,com.huawei.android.launcher,com.google.android.apps.docs,com.samsung.android.spay,com.adobe.reader,com.garmin.android.apps.connectmobile,com.android.incallui,com.sonyericsson.home,com.waze,com.musixmatch.android.lyrify,net.oneplus.launcher,com.google.android.gms,com.android.phone,com.jaraxa.todocoleccion,com.supercell.clashofclans,com.sonelli.juicessh,com.instagram.android,py.com.itau.tokpag,org.mozilla.firefox,com.android.launcher3,com.amazon.avod.thirdpartyclient}
@attribute devid {63958117e9438e16,2440f9791015c9aa,c8afba09e53d8531,90a72847e24050d1,22dee25d96b05f3e,68af49bcc059f325,8e16d706819d2e0c,7bf44203a040cdc1,acf1f4860469c6fd,94693d24cc813c3f,21499054c7994fc4,7b3d12955096c795,e2f3a59016564a22,da864a689e433b5e,751666ecdd98bfd3,c4a9b97bec0deec7,ffdd93d674719bbc,11d70c1436d1ce27,4261a8320ddd09d0,2e9b9b3b97476bf5,1d966fc8f0e98430,9f174fc0bd3480a6,d88a327ce250630,9c19bb5d04be923e,790c227141314780,bbe3002f6e378eed,e64bbee157aededc,4192432e1cf42d52,6e85b338913ae764,d554e3b29fe24a3b,c35c6393398f7068,4c3dfa2cea50e9bb,332d672c51091609,61d848e7503b5852,867fe59be043d779,a1f8f29e35209a42,4504da30b01769b7,7e4cfd066dafa944,9de8b4b98c575ea5,5a92d851bc704d,a6fb86ca165ca918,65e49509039eb913,247e4508ec4521f9,6c3fa7f635a073f5,7caeb732fb3ad6af,344404a75543aaf0,0264ea70c8976793,3c66f51dbc94d163,dcceb1b848daf324,6f2a6c95c065c7a3,f25d48f8931ef23f,c43e0a23ab297d87,bd016d8f3093b6a4,867287031950897,a32d3af596578938,81410329db99223d,2f41118c2aee66ae,a208a7c4a26d8df7,d71847dfd6b46fcd}
@attribute mos {1,2,3,4,5}

@data
202944,49,36.2,40784.997489,573,2,6,52,8,3,2,4,4,1,1293.25,24,2.5,39.45,?,63958117e9438e16,4
313734,99,28,22852.463898,110.333333,2,6,54.333333,8,5,4,4,4,1,1213.333333,24,3.333333,42.333333,?,63958117e9438e16,4
537573,57.333333,38,382127.630074,330.5,2,6,72.5,8,9,8,4,4,1,1171,24,1.666667,45.233333,?,63958117e9438e16,4
210791,65.5,34.133333,3656786.271451,104.5,2.4,3,40.5,9,3,2,5,3,15,348.75,22,4,43.333333,?,8e16d706819d2e0c,4
210791,33,30.65,22622950.819672,2964.5,3,3,107.5,9,3,3,5,3.4,15,327.5,22,4,42.25,?,8e16d706819d2e0c,4
211692,59,34.266667,2273224.043716,104.5,2.4,3,38,9,5,4,5,3,15,336,22,4,42.25,?,8e16d706819d2e0c,4
211692,65.5,35.8,2273224.043716,271.666667,1,3,12.666667,9,5,5,5,3,15,296.75,22,4,49,?,8e16d706819d2e0c,4
75917,13,37.4,5546.702947,29,1,3,11,10,1,16,4.5,3,14,226,22,3,52,com.google.android.youtube,8e16d706819d2e0c,4
430874,15,38.6,0,28,1,3,12.666667,10,3,20,3,3,3,826.666667,22,3.333333,55.333333,com.google.android.youtube,8e16d706819d2e0c,4
510069,15,38.4,0,31.5,1,3,11,10,4,21,3,3,3,797,22,4,54,com.google.android.youtube,8e16d706819d2e0c,4
539903,14.5,38.2,0,41,1,3,11,10,5,22,3,3,3,783.5,22,3.5,52,com.google.android.youtube,8e16d706819d2e0c,4
732532,15,38.5,0,30.5,1,3,10.5,10,10,27,3,3,3,808,22,3,52,com.google.android.youtube,8e16d706819d2e0c,4
138822,76,31.6,2736842.105263,34.666667,1,3,33.666667,10,1,29,3,3,13,928.5,22,4,39,com.android.launcher,8e16d706819d2e0c,4
183906,77,32.45,458.734676,25.333333,1,3,34.666667,10,2,30,3,3,13,913,22,4,41,com.itau.latam.py.tarjetas,8e16d706819d2e0c,4
425372,77,34.05,98.396772,39.666667,1,3,15.666667,10,7,35,3,3,13,909.5,22,2.5,42.5,com.android.launcher,8e16d706819d2e0c,4
606482,77,33.833333,936.812029,44.666667,1,3,13.333333,10,10,38,3,3,13,904.333333,22,2,42,com.android.launcher,8e16d706819d2e0c,4
95545,78,33.933333,622.159453,29,1,3,66,10,1,39,3,3,7,901,22,2,42.333333,com.android.launcher,8e16d706819d2e0c,4
139413,70.666667,36.966667,3541278.509476,25.666667,1,3,11,10,3,45,3,3,4,537.666667,22,3.333333,50,com.google.android.youtube,8e16d706819d2e0c,4
273435,68.666667,37.966667,0,34,1,3,12.75,10,5,47,3,3,4,540,22,3.666667,50.666667,com.google.android.youtube,8e16d706819d2e0c,4
406294,66,39.533333,0,45.666667,1,3,11.333333,10,8,50,3,3,4,515,22,4,55.333333,com.google.android.youtube,8e16d706819d2e0c,4
490006,64,38.65,0,56.333333,1,3,18.666667,10,10,52,3,3,4,570.5,22,3,49.5,com.google.android.youtube,8e16d706819d2e0c,4
13409,53.333333,38,629095.674967,109.333333,1,3,102.666667,17,2,54,4,3.32,1,340,22,3,49.666667,?,8e16d706819d2e0c,4
56920,95.5,32.15,629095.674967,19,1,3,12,10,4,56,4,3,1,246.5,22,3,43.5,com.android.launcher,8e16d706819d2e0c,4
232526,10,36.6,6268.440563,324.5,1,3,535.5,17,6,65,5,3.297345,8,336,22,4,49,com.google.android.youtube,8e16d706819d2e0c,4
600607,16,36.8,1241791.044776,593.666667,1,3,346.666667,17,14,73,5,3,8,310,22,4,45.333333,com.android.launcher,8e16d706819d2e0c,4
140675,98.5,39.1,11530516.431925,389.333333,1,3,265.666667,17,3,78,3.5,3.355556,5,809,22,3.666667,50.5,com.android.launcher,8e16d706819d2e0c,4
118404,6,29,0,1037.25,2.5,4,214.5,20,2,1,5,3.4,1,708,23,2,33,?,7bf44203a040cdc1,4
173966,14,29.466667,0,103.333333,1,4,104.25,17,3,2,3.818182,3.4,1,790.666667,23,3.666667,47.933333,?,7bf44203a040cdc1,4
394307,6,31.3,0,28,1,4,12,9,7,6,5,3.4,1,310.5,23,3,44.333333,?,7bf44203a040cdc1,4
169357,59,29.7,99459459.459459,2479.5,2,5,818.5,9,3,2,4.5,4,3,383,25,4,35.366667,com.google.android.youtube,7b3d12955096c795,4
227211,33,29.466667,2521212.121212,130,2,5,39,9,4,3,5,4,3,388.333333,25,4,35.7,com.whatsapp,7b3d12955096c795,4
338829,62,33.65,0,68,2,5,43.333333,9,3,9,4,4,4,309,25,4,34.7,org.pol.jmgo.qoesurveyor,7b3d12955096c795,4
396265,86,27.433333,0,84.333333,2,5,32.666667,9,4,10,4,4,4,384,25,4,35.4,org.pol.jmgo.qoesurveyor,7b3d12955096c795,4
510378,57,38,1049.079433,43.75,2,5,11,9,5,15,4.5,4,2,326,25,4,35.25,org.pol.jmgo.qoesurveyor,7b3d12955096c795,4
2761,87,28,7727.886644,95.6,2,5,29,9,1,16,4,4,1,400.4,25,4,35.36,com.whatsapp,7b3d12955096c795,4
23928,60.555556,36.2,2583.733071,28.5,1,5,12.166667,10,2,17,3,3.475,1,405.75,25,4,35.275,com.whatsapp,7b3d12955096c795,4
60000,38.666667,31.2,134657.836645,456,1,5,187,17,3,18,5,3.302703,1,425.25,25,3.333333,35.55,com.android.chrome,7b3d12955096c795,4
14656,49,36.2,173160.17316,73,2,6,45,8,2,1,3.6,3.488889,1,1611,23,1.5,36.2,?,e2f3a59016564a22,4
359749,77.333333,27.9,5075.959651,278.25,2.25,6,117.75,20,6,15,5,3.32,1,207,23,3.666667,43.666667,com.whatsapp,da864a689e433b5e,4
126847,63.6,33.86,4110.666064,439,1,8,348.25,17,1,0,4,3,5,768.6,24,4,33.8,com.zerodesktop.appdetox.qualitytime,ffdd93d674719bbc,4
238143,94,34.2,3337363.966143,57.5,1,8,117.5,17,2,13,3,3.4,8,727.666667,24,4,34.1,com.whatsapp,ffdd93d674719bbc,4
460099,92.333333,34.9,12899.064818,173,1,8,148,17.333333,5,16,3,3.4,8,846.666667,24,4,34.8,org.pol.jmgo.qoesurveyor,ffdd93d674719bbc,4
568628,91.666667,34.933333,1072895.377129,440.25,1,8,125.75,17.5,7,18,3,3.4,8,890.333333,24,4,34.866667,com.zerodesktop.appdetox.qualitytime,ffdd93d674719bbc,4
58167,90.333333,35.366667,13565.299963,120.25,1,8,198.5,17,1,21,3,3.373333,2,731.333333,24,4,35.266667,org.pol.jmgo.qoesurveyor,ffdd93d674719bbc,4
112927,90,35.35,5686.944634,284.333333,1,8,413.666667,17.5,2,22,3,3.266667,2,720.5,24,4,35.25,org.pol.jmgo.qoesurveyor,ffdd93d674719bbc,4
223716,89,35.5,250346.315431,28,1,8,12.333333,10,4,24,3,3.4,2,783.333333,24,4,35.4,com.google.android.youtube,ffdd93d674719bbc,4
613468,86,35.6,21869074.492099,59,1,8,164,18,11,31,3,3.2,2,809.666667,24,4,35.5,com.google.android.youtube,ffdd93d674719bbc,4
26592,89,34.9,549019.607843,341.333333,1,8,348.25,17,3,2,3.357143,3,1,1561,26,4,32.7,org.pol.jmgo.qoesurveyor,2e9b9b3b97476bf5,4
331857,82,31.7,5514485.514486,75.75,2,8,54.25,8,4,9,4,4,3,859.666667,23,2,42.588333,com.whatsapp,1d966fc8f0e98430,4
39030,46,32.2,319790.301442,86,2,2,29,9,2,1,5,4,1,274,22,4,32.2,org.pol.jmgo.qoesurveyor,9f174fc0bd3480a6,4
51945,69,32.2,123608.230084,27,1,7,6,10,1,0,3,4,14,1095,24,2,32.1,com.sec.android.app.sbrowser,d88a327ce250630,4
747842,57,35.3,6203.40423,199,1,7,7,10,1,8,3,4,5,1349,24,3,35.2,com.whatsapp,d88a327ce250630,4
3494084,48,31,8264.702939,12,1,7,4,10,3,10,3,4,5,1397,24,3,31,com.whatsapp,d88a327ce250630,4
3534023,47.5,31.25,32611464.968153,36.5,1,7,11.5,10,4,11,3,4,5,1474,24,3,31.2,com.sec.android.app.launcher,d88a327ce250630,4
3574936,47,31.75,36078431.372549,43.5,1,7,13,10,5,12,3,4,5,1537,24,3,31.7,com.sec.android.app.launcher,d88a327ce250630,4
4806414,45,30.6,1177142.857143,22,1,7,7.5,10,6,13,3,4,5,1395.5,24,3,30.5,com.whatsapp,d88a327ce250630,4
4845253,44,31,292954.756534,18,1,7,5,10,7,14,3,4,5,1423,24,3,31,com.whatsapp,d88a327ce250630,4
414764,68,31.7,0,40.5,1,7,16.5,9,7,23,5,4,4,831.5,24,1.5,31.6,com.spotify.music,d88a327ce250630,4
550262,67,32.6,0,166,1,7,16.333333,9,10,26,5,4,4,920.5,24,1,32.5,py.com.abc.abctv,d88a327ce250630,4
121646,61.25,33.275,31678160.91954,81.666667,2,7,58.666667,9,2,53,4.727273,4,8,1296.75,24,2,33.175,com.whatsapp,d88a327ce250630,4
351651,59,34.8,1526011.560694,174.666667,2,7,34,9,7,58,4.727273,4,8,1112.666667,24,2,34.7,com.twitter.android,d88a327ce250630,4
354276,98,27.6,1814207.650273,193.25,2,6,64.5,8,5,11,4,3.42,6,315,24,4,49,jp.konami.duellinks,9c19bb5d04be923e,4
59493,89,28.366667,1114982.578397,483.333333,2,6,153.333333,8,1,16,4,3.485714,1,378,24,4,41.333333,com.google.android.youtube,9c19bb5d04be923e,4
278349,88,28.1,1260606.060606,486,2,6,70,8,5,20,4,3.42,1,315,24,3.666667,41.666667,com.android.chrome,9c19bb5d04be923e,4
333866,88,28.2,603922.427961,262.666667,2,6,39,9.25,6,21,4.5,3.5,1,311.25,24,3,40.75,com.android.chrome,9c19bb5d04be923e,4
388031,88,28.325,3924528.301887,94.5,1,6,198.5,17,7,22,5,3.5,1,311.5,24,3,39.5,com.android.chrome,9c19bb5d04be923e,4
443282,88,28.4,341363.720815,3442,2,6,2639,10.333333,8,23,4.5,3.5,1,322.5,24,3.5,40.75,com.android.chrome,9c19bb5d04be923e,4
499257,87.333333,28.4,400817.99591,442,2,6,154.333333,8,9,24,4,3.42,1,321.666667,24,4,40,com.android.chrome,9c19bb5d04be923e,4
264026,21,28.3,422.258987,325,1,7,351,17,1,0,5,4,2,272,22,4,33,?,790c227141314780,4
269774,21,28.6,1177.90227,79,2,7,65,8,2,1,4.833333,4,2,272,22,4,33,?,790c227141314780,4
378622,46,25.133333,252066.115702,183.666667,2,7,242.666667,8,3,2,4.727273,4,2,199,22,4,33,?,790c227141314780,4
430835,84,20.575,2459286.367795,183.666667,2,7,48.333333,8,4,3,4,4,2,180.333333,22,4,31.666667,?,790c227141314780,4
482480,84,20.533333,5769.768571,104,2,7,57.333333,8,5,4,4.875,4,2,160.333333,22,4,31,?,790c227141314780,4
58890,46,30.55,68847.245175,222.5,2.25,7,52.25,8,1,5,3.666667,4,4,173,22,4,31,?,790c227141314780,4
113654,83,20.6,1115264.168098,236,2,7,68.5,8,2,6,5,4,4,211,22,4,31,?,790c227141314780,4
169413,84,20,281245.223417,100.75,2,7,54.5,8,3,7,4.875,4,4,308,22,4,31,?,790c227141314780,4
230167,41,31,466.931303,82.333333,2,7,47,8,4,8,5,4,4,231.333333,22,4,31,?,790c227141314780,4
280924,84,20.6,1576354.679803,285.333333,2,7,64,8,5,9,4,4,4,236.333333,22,4,32.333333,?,790c227141314780,4
394839,83,20.6,2144329.896907,95.75,2,7,47.75,8,6,10,4,4,4,217.75,22,4,35,?,790c227141314780,4
447669,100,20.533333,1475177.304965,127.666667,2,7,46,8,7,11,4,4,4,212,22,4,35,?,790c227141314780,4
503689,84,20.533333,7741.301458,76.5,2,7,51,8,8,12,4,4,4,229,22,4,35,?,790c227141314780,4
651826,84,20.533333,16712.846902,149.666667,2,7,46.666667,8,9,13,4,4,4,258,22,2,35,?,790c227141314780,4
60000,56,30.7,0,214,2,7,147,8,1,14,4,3.4,3,906,22,4,37.393,?,790c227141314780,4
69418,84,20.6,0,84.5,2,7,54.5,8,2,15,5,4,3,308,22,3,35,?,790c227141314780,4
244694,20,27.366667,0,31.5,1,7,11.333333,10,5,18,3,3.4,3,1303,22,4,44.333333,?,790c227141314780,4
249563,34.75,31.3,0,9,1,7,72,10,6,19,3,4,3,1265.666667,22,1.5,41.666667,?,790c227141314780,4
207700,97,28,19964.156494,621,1,6,78.666667,17,3,2,3,3.32,1,225.333333,23,4,27.663667,com.google.android.googlequicksearchbox,bbe3002f6e378eed,4
263646,96.333333,28.333333,5369702.873843,169.666667,1,6,82.666667,17,4,3,3,3.32,1,218,23,3.666667,27.774333,com.google.android.googlequicksearchbox,bbe3002f6e378eed,4
318714,96,28.5,27301.455219,92,1,6,88.333333,17,5,4,3,3.4,1,201.5,23,3.333333,27.965,com.google.android.youtube,bbe3002f6e378eed,4
371257,95.75,29,0,88.666667,1,6,83.333333,17,6,5,3,3.4,1,216.25,23,4,28.203,com.google.android.youtube,bbe3002f6e378eed,4
436019,95,29,0,369.666667,1,6,78.666667,17,7,6,3,3.2,1,206,23,3.666667,28.499667,org.pol.jmgo.qoesurveyor,bbe3002f6e378eed,4
485873,94,29,0,333,1,6,171.25,17,8,7,3,3,1,200,23,3.666667,28.687333,com.google.android.youtube,bbe3002f6e378eed,4
541837,93.666667,29,0,86,1,6,87,17,9,8,3,3.32,1,207.666667,23,4,28.854,com.google.android.youtube,bbe3002f6e378eed,4
566996,93.333333,29,0,79,1,6,85.5,17,10,9,3,3.4,1,219,23,3.333333,28.875,com.google.android.youtube,bbe3002f6e378eed,4
574024,93.25,29,0,79,1,6,85.5,17,11,10,3,3.32,1,222.5,23,4,28.8905,com.google.android.youtube,bbe3002f6e378eed,4
598347,93,29,0,808.666667,1,6,306,17,12,11,3,3,1,232,23,3.666667,28.937333,com.google.android.youtube,bbe3002f6e378eed,4
114417,59,33.85,0,31.25,2,8,16.75,9,2,1,4.727273,4,1,1133.666667,26,4,34.607667,com.huawei.android.launcher,e64bbee157aededc,4
170081,53.333333,38.133333,0,47.333333,2,8,12.666667,9,3,2,5,4,1,1158,26,4,34.512667,com.google.android.youtube,e64bbee157aededc,4
233365,59,38.133333,0,29.333333,2,8,15.333333,9,4,3,4.727273,4,1,1216,26,4,34.506333,com.google.android.youtube,e64bbee157aededc,4
279758,52,32.5,0,48.666667,2,8,14.666667,9,5,4,5,4,1,1211.75,26,4,30.8975,com.google.android.youtube,e64bbee157aededc,4
336095,59,28.7,0,39,2,8,14.5,9,6,5,5,4,1,1207.333333,26,4,29.958,com.google.android.youtube,e64bbee157aededc,4
390969,46,26.45,0,43.666667,2,8,14.666667,9,7,6,5,4,1,1153.333333,26,4,29.648667,com.google.android.youtube,e64bbee157aededc,4
450419,52,32,0,54.75,2,8,17,9,8,7,5,4,1,1167.333333,26,4,30.019,com.google.android.apps.docs,e64bbee157aededc,4
472591,53,32.5,0,61,2,8,14.666667,9,9,8,5,4,1,1149,26,4,30.954333,com.whatsapp,e64bbee157aededc,4
585134,59,32.9,0,43.75,2,8,16.25,9,11,10,5,4,1,1149.5,26,4,30.99675,com.google.android.apps.docs,e64bbee157aededc,4
649404,82,31.676,0,51,2,8,19,9,12,11,4,4,1,1104,26,2,38.703,com.netflix.mediaclient,e64bbee157aededc,4
71026,6,28.566667,118537634.408602,121,2,5,41.666667,9,3,4,3.5,4,2,265.333333,23,3,49,?,d554e3b29fe24a3b,4
203695,58.75,32.9,15102.011181,109.666667,2.666667,8,41.333333,9,4,3,3,3.4,1,1043.333333,26,4,32.866667,?,4c3dfa2cea50e9bb,4
249748,79,34.2,280074.185107,99.666667,1,8,85.5,17,5,4,3,3.4,1,1043,26,4,33.3,?,4c3dfa2cea50e9bb,4
484272,67,38.133333,12248.960114,110.666667,2.333333,8,41.666667,9,9,8,3,3.4,1,1014,26,4,35,?,4c3dfa2cea50e9bb,4
575855,58.75,33.85,13325.242294,88.666667,2.333333,8,41.666667,9,11,10,3,3.4,1,1077.5,26,4,35.1,?,4c3dfa2cea50e9bb,4
625243,91.666667,34.2,2566515.837104,1869,2,8,26,9,13,12,3,3.4,1,1044,26,4,35.35,?,4c3dfa2cea50e9bb,4
215787,71,29.766667,2583548.1603,16.333333,1,8,12.333333,10,17,29,3,4,4,1253,26,2,29.066667,?,4c3dfa2cea50e9bb,4
118619,21,21.033333,1216374.269006,151,1,6,143.333333,10,2,1,3,3.5,1,435.666667,24,4,43.333333,?,332d672c51091609,4
176426,21,21.333333,796633.941094,47.666667,1,6,110.333333,10,3,2,3,3.5,1,427.333333,24,4,38.333333,?,332d672c51091609,4
228633,21,21.7,82261.290034,131,1,6,138.666667,10,4,3,3,3.5,1,437.333333,24,4,41.666667,?,332d672c51091609,4
338563,20,22.3,749727.96518,213.25,1,6,144.5,10,6,5,3,3.5,1,425.75,24,4,42.25,?,332d672c51091609,4
393409,20,22.884,0,46.516129,1,6,57.096774,10,7,6,3,3.5,1,429.44,24,4,42.44,?,332d672c51091609,4
560678,19.333333,24.2,0,28.666667,1,6,15.333333,10,10,9,3,3.5,1,436.666667,24,4,43,?,332d672c51091609,4
619487,19,24.633333,0,152,1,6,105.333333,10,11,10,3,3.5,1,451.333333,24,4,44,?,332d672c51091609,4
167204,55,31.233333,4946236.55914,90.666667,2,6,31,9.333333,3,7,3,4,1,489,24,2.666667,39.666667,com.google.android.youtube,61d848e7503b5852,4
614879,54,31.7,2144000,95.6,2,6,32.2,9,9,13,5,4,1,461,24,2,37.333333,com.whatsapp,61d848e7503b5852,4
57039,54,31.6,1873295.910184,69,2,6,29.5,9,1,14,5,4,3,490.666667,24,2,39,com.google.android.youtube,61d848e7503b5852,4
167642,53.333333,31.5,37033.919704,87.666667,2,6,25.666667,9,3,16,5,4,3,489.666667,24,2,38.333333,com.google.android.youtube,61d848e7503b5852,4
219142,53,31.466667,6287015.94533,57.666667,2,6,25.333333,9,4,17,5,4,3,485.666667,24,2,38,com.google.android.youtube,61d848e7503b5852,4
274685,53,31.3,274490.303332,108.666667,2,6,27.333333,9,5,18,4.875,4,3,466.666667,24,2,37.333333,com.google.android.youtube,61d848e7503b5852,4
384653,53,31.2,32319.352676,73,2,6,24,9,7,20,5,4,3,463.666667,24,2,38.666667,com.google.android.youtube,61d848e7503b5852,4
299252,82,29,2521212.121212,214.5,2,6,31,9,7,6,5,4,2,171,23,4,29,?,4504da30b01769b7,4
419376,83,29,1044465.468307,250,2,6,31.5,9,9,8,5,4,2,176.5,23,4,29.375,?,4504da30b01769b7,4
478398,83,30.333333,1089648.340763,105.5,2,6,33.5,9,10,9,5,4,2,201.666667,23,2,29.75,?,4504da30b01769b7,4
12719,83,31,0,144.333333,2,6,58.666667,9,1,11,5,4,1,188.666667,23,4,30.5,?,4504da30b01769b7,4
60000,83,31.666667,5073170.731707,359,2,6,64,9,2,12,5,4,1,176,23,4,31.083333,?,4504da30b01769b7,4
230260,73,29.133333,3246171.96702,74.666667,2,6,69.333333,8,1,2,3,4,2,748,24,3,38.666667,?,7e4cfd066dafa944,4
614061,100,33.65,13006.367701,90.25,2,7,44.5,9.25,8,7,4,3.4,1,635.5,24,4,33.65,com.android.incallui,9de8b4b98c575ea5,4
84240,100,31.133333,1899543.378995,112.5,2,7,54.25,8,1,8,4,4,3,814.666667,24,4,31.133333,com.lge.launcher2,9de8b4b98c575ea5,4
131531,100,31.533333,10646094.503375,85.75,2,7,47.5,8,2,9,4,4,3,686.666667,24,4,31.533333,com.lge.launcher2,9de8b4b98c575ea5,4
244926,100,32.066667,329635.499208,118.5,2,7,54.5,8,3,10,4,4,3,622.333333,24,4,32.066667,com.facebook.katana,9de8b4b98c575ea5,4
563046,100,23.066667,3858592.929646,698.666667,2,7,75,9,10,22,4,3.4,2,855.333333,24,4,23.066667,com.lge.launcher2,9de8b4b98c575ea5,4
179322,52,30.266667,41190.330744,57.333333,1,7,72.666667,17,5,4,4,4,1,619.333333,25,2,0.473333,com.facebook.katana,a6fb86ca165ca918,4
457671,52,35.366667,1112006.446414,229.333333,1,7,94,17,13,12,4,4,1,608,25,2,0.508,org.pol.jmgo.qoesurveyor,a6fb86ca165ca918,4
388077,100,20.8,31318181.818182,110,2,7,107.75,8,3,2,4,4,1,884.666667,24,2.666667,20.233333,?,65e49509039eb913,4
122211,54,26.45,388520.971302,107,1.4,9,9.5,9,2,1,5,3.4,1,1104.76,26,3,30.144,?,247e4508ec4521f9,4
84439,54,34.3,106218.189865,103,2,9,17,9,1,6,4,3.4,4,2464,26,4,34.3,org.pol.jmgo.qoesurveyor,247e4508ec4521f9,4
144534,53.333333,35.033333,33577.403457,43,1,9,16,9,3,8,4,3.4,4,2533.666667,26,4,35.033333,com.waze,247e4508ec4521f9,4
29667,80,30.144,396234.138354,40,1,9,66,17,1,17,4,4,6,1140.76,26,2,30.144,org.pol.jmgo.qoesurveyor,247e4508ec4521f9,4
57910,79,31.9,197595.546616,45.632653,1,9,66.416667,17,1,19,4,4,3,1152.96,26,2.333333,31.9,net.oneplus.launcher,247e4508ec4521f9,4
113655,79,31.74,2666.666667,43.813953,1,9,67.534884,17,2,20,4,4,3,1104.76,26,2,31.74,net.oneplus.launcher,247e4508ec4521f9,4
147844,79,31.676,334770.725782,49.166667,1,9,72.677966,17,3,21,4,4,3,1110.6,26,2,31.676,net.oneplus.launcher,247e4508ec4521f9,4
15467,89,31.7,25833.241552,74,2,9,17,9,1,22,4,4,2,1140.76,26,3,31.6,?,247e4508ec4521f9,4
60594,80,33.666667,0,113.9,1,9,198.5,17,2,2,3.166667,3.4,2,3168,27,4,35.2,?,6c3fa7f635a073f5,4
714761,100,31.7,0,53.333333,1,9,73,17,4,4,3,4,2,3168,27,3,32.5,?,6c3fa7f635a073f5,4
193787,87,22.133333,654888.103651,84.333333,1,5,92.666667,17,3,2,4,4,2,703.666667,23,2,29.733333,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,4
524715,85.333333,22.933333,8107.49419,67,1,5,77.333333,17,9,8,3.357143,4,2,609.666667,23,2,39.7,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,4
126297,84,24.133333,1609.601894,84.333333,1,5,72.333333,17,1,10,5,4,1,477.333333,23,2,35.066667,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,4
287071,83,24.566667,2611111.111111,107.333333,1,5,78.666667,17,2,11,5,4,1,453.333333,23,2,35.3,com.google.android.googlequicksearchbox,7caeb732fb3ad6af,4
300913,83,24.6,17841.965336,88.333333,1,5,77.333333,17,3,12,5,4,1,458.333333,23,2,35.166667,com.google.android.googlequicksearchbox,7caeb732fb3ad6af,4
356232,82.333333,24.6,90159.644072,82.333333,1,5,73,17,4,13,5,4,1,416.666667,23,2,43.533333,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,4
412462,82,24.6,284265.005021,92.666667,1,5,77.666667,17,5,14,5,4,1,411.333333,23,2,37.533333,com.android.chrome,7caeb732fb3ad6af,4
467351,82,24.8,14422.788965,98.333333,1,5,75,17,6,15,5,4,1,460,23,2.666667,36.9,com.android.chrome,7caeb732fb3ad6af,4
523136,81,25,1468164.794007,100,1,5,76,17,7,16,5,4,1,449.333333,23,2.666667,34.9,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,4
577889,81,25.066667,1781818.181818,106,1,5,78,17,8,17,5,4,1,436.666667,23,2,35.133333,com.google.android.googlequicksearchbox,7caeb732fb3ad6af,4
28633791,89.333333,40.133333,808231.992516,83.333333,1,8,102.666667,17,1,32,5,3.4,6,870,26,3.25,63,org.pol.jmgo.qoesurveyor,344404a75543aaf0,4
28688177,88.333333,40.866667,876058.506543,342.666667,1,7,178.333333,17,2,33,5,3.2,6,857,23,3,61.666667,org.pol.jmgo.qoesurveyor,344404a75543aaf0,4
28743463,88,41.3,354489.525738,176.666667,1,8,164.333333,17,3,34,5,3.32,6,832.333333,26,4,62.666667,com.android.chrome,344404a75543aaf0,4
29076224,85,41.4,525938.76372,377.25,1.25,8,171,17.25,9,40,5,3.32,6,827,26,3.5,59.333333,com.android.chrome,344404a75543aaf0,4
29187172,83.666667,42.433333,1633.219688,334.666667,1,8,82,17,11,42,5,3.32,6,779.666667,26,4,65,com.android.chrome,344404a75543aaf0,4
6715712,81,28.45,5234567.901235,65,2,6,39.5,9,1,43,4,4,1,484.333333,24,2,40.25,?,344404a75543aaf0,4
6829188,76.666667,38.233333,4710.140107,85.666667,1,8,96,17,3,45,4,3.4,1,844.666667,26,2.666667,64.333333,com.android.chrome,344404a75543aaf0,4
6884842,76,39.066667,5134883.72093,122,1,7,92,17,4,46,4,3.32,1,810.333333,23,3,64,com.android.chrome,344404a75543aaf0,4
