"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
214132,69,30.3,2583548.16029998,16.3333333333333,1,8,12.3333333333333,10,14,26,3,3,3.4,4,1253,26,4,29.0666666666667,"42f1293b2125e6b8ec45e34c744a9c3c","1-40c64455c99d17549c2a2a4644ef0fe3","","4c3dfa2cea50e9bb",1526598540656,1526598600656
214852,71,30.1333333333333,41352.6642534276,16.3333333333333,1,8,12.3333333333333,10,15,27,3,3,4,4,1253,26,2.5,29.0666666666667,"42f1293b2125e6b8ec45e34c744aa1db","1-0e17cd92dca645cddcc5724f962c063c","","4c3dfa2cea50e9bb",1526598541376,1526598601376
215384,69,29.1,7323943.66197183,16.3333333333333,1,8,12.3333333333333,10,16,28,3,3,4,4,1253,26,3,29.0666666666667,"42f1293b2125e6b8ec45e34c744aaede","1-2f32001a9d119d94265f5ff7df36303e","","4c3dfa2cea50e9bb",1526598541908,1526598601908
215787,62,29.7666666666667,2583548.16029998,16.3333333333333,1,8,12.3333333333333,10,17,29,3,4,4,4,1253,26,2,29.0666666666667,"42f1293b2125e6b8ec45e34c744ab75a","1-dcedfc7337d4c5716c51f654a89db40f","","4c3dfa2cea50e9bb",1526598542311,1526598602311
216118,69,29.4,31508.2157443902,16.3333333333333,1,8,12.3333333333333,10,18,30,3,5,4,4,1253,26,3,29.0666666666667,"42f1293b2125e6b8ec45e34c744abf9d","1-cff9f61e757b364811ced657861425cf","","4c3dfa2cea50e9bb",1526598542642,1526598602642
216768,29.5,30.1333333333333,2583548.16029998,16.3333333333333,1,8,12.3333333333333,10,19,31,3,1,4,4,1253,26,2,29.0666666666667,"42f1293b2125e6b8ec45e34c744ac4c1","1-d62c164a9553c4a81b739eeb7a4a9db4","","4c3dfa2cea50e9bb",1526598543292,1526598603292
62986,21,20.7,1216374.26900585,115,1,6,19,10,1,0,3,5,3.5,1,412.666666666667,24,4,33,"42f1293b2125e6b8ec45e34c744acd90","1-56e6c4fb7515c2878cd2617bfcf17f7b","","332d672c51091609",1528270496542,1528270556542
118619,21,21.0333333333333,1216374.26900585,151,1,6,143.333333333333,10,2,1,3,4,3.5,1,435.666666666667,24,4,43.3333333333333,"42f1293b2125e6b8ec45e34c744ad2ce","1-e726f0d209181a0921daa9593785c3c3","","332d672c51091609",1528270552175,1528270612175
176426,21,21.3333333333333,796633.941093969,47.6666666666667,1,6,110.333333333333,10,3,2,3,4,3.5,1,427.333333333333,24,4,38.3333333333333,"42f1293b2125e6b8ec45e34c744ad461","1-b51d0649009dfd280b658f987f657e8f","","332d672c51091609",1528270609982,1528270669982
228633,21,21.7,82261.2900337283,131,1,6,138.666666666667,10,4,3,3,4,3.5,1,437.333333333333,24,4,41.6666666666667,"42f1293b2125e6b8ec45e34c744ad990","1-26d0526b6bc5b7223eddb56bb0ca9293","","332d672c51091609",1528270662189,1528270722189
284785,20.3333333333333,22,1885350.31847134,93.6666666666667,1,6,68,10,5,4,3,5,3.5,1,424,24,4,42.6666666666667,"42f1293b2125e6b8ec45e34c744add63","1-2bec03133dd12614757424a869d025f4","","332d672c51091609",1528270718341,1528270778341
338563,20,22.3,749727.965179543,213.25,1,6,144.5,10,6,5,3,4,3.5,1,425.75,24,4,42.25,"42f1293b2125e6b8ec45e34c744ae78a","1-72c7d21ee27faa7a383a3ef562440f58","","332d672c51091609",1528270772119,1528270832119
393409,20,22.884,0,46.5161290322581,1,6,57.0967741935484,10,7,6,3,4,3.5,1,429.44,24,4,42.44,"42f1293b2125e6b8ec45e34c744af071","1-7b7974968922e6207bc04242524b0c61","","332d672c51091609",1528270826965,1528270886965
448928,20,23.192,0,112,1,6,353.5,10,8,7,3,5,3.5,1,433.48,24,4,45,"42f1293b2125e6b8ec45e34c744af203","1-8caaa22da3ef32575b1008de826aea5a","","332d672c51091609",1528270882484,1528270942484
505410,20,23.696,0,110,1,6,130.5,10,9,8,3,5,3.5,1,430.76,24,4,47.92,"42f1293b2125e6b8ec45e34c744af761","1-454a77a36a7ac62bf450d74c341e06b9","","332d672c51091609",1528270938966,1528270998966
560678,19.3333333333333,24.2,0,28.6666666666667,1,6,15.3333333333333,10,10,9,3,4,3.5,1,436.666666666667,24,4,43,"42f1293b2125e6b8ec45e34c744afd79","1-3e72e2f3c7d24cf34ec450dbb696fe49","","332d672c51091609",1528270994234,1528271054234
619487,19,24.6333333333333,0,152,1,6,105.333333333333,10,11,10,3,4,3.5,1,451.333333333333,24,4,44,"42f1293b2125e6b8ec45e34c744b0b36","1-3685f509ccd62912aba8d77442bcc7b7","","332d672c51091609",1528271053043,1528271113043
62664,56.6666666666667,29.1333333333333,190239.525091461,50.6666666666667,2,6,22,9,1,0,3,3,4,2,744,24,2,40,"42f1293b2125e6b8ec45e34c744b0eb8","1-17c8a18c33ed4cf7b0f2c79e78882b9a","com.android.systemui","61d848e7503b5852",1527035203358,1527035263358
146617,56,29.4666666666667,29608.0364670411,63.25,2,6,28,9,2,1,3,2,4,2,666,24,2,37.6666666666667,"42f1293b2125e6b8ec45e34c744b1df7","1-22ab38a7e47d52cf433e33a49ecee612","com.sec.android.app.launcher","61d848e7503b5852",1527035287311,1527035347311
262642,56,29.9666666666667,971962.61682243,71.3333333333333,2,6,32.3333333333333,9,3,2,3,5,4,2,649,24,2,36,"42f1293b2125e6b8ec45e34c744b25fa","1-e00c00eecf7b004fa17966d345fcd585","com.sec.android.app.launcher","61d848e7503b5852",1527035403336,1527035463336
477119,56,30.375,106817.722031155,64.1666666666667,2,6,29.8333333333333,9,4,3,3,5,4,2,498,24,2,39.25,"42f1293b2125e6b8ec45e34c744b2a51","1-eaa75142a39f960fd3a36ec8e3697cb4","com.google.android.apps.maps","61d848e7503b5852",1527035617813,1527035677813
587581,55,30.8,9070866.14173228,54.25,2,6,21.25,9,5,4,3,1,4,2,391.333333333333,24,2,40,"42f1293b2125e6b8ec45e34c744b2a5a","1-c265833f024a43d2a9745820ebdd804e","com.whatsapp","61d848e7503b5852",1527035728275,1527035788275
58596,55,31.1333333333333,20453201.9704434,67,2,6,30,9,1,5,3,1,4,1,484.333333333333,24,2,39,"42f1293b2125e6b8ec45e34c744b3664","1-5c3850f76323c483ecffb6f339a62d6e","com.whatsapp","61d848e7503b5852",1527035835376,1527035895376
112197,55,31.2,9279461.27946128,59.25,2,6,27,9,2,6,3,3,4,1,487,24,2,38.3333333333333,"42f1293b2125e6b8ec45e34c744b3f3b","1-b7951b49ce3e857616af06ca5274a31d","com.google.android.youtube","61d848e7503b5852",1527035888977,1527035948977
167204,55,31.2333333333333,4946236.55913979,90.6666666666667,2,6,31,9.33333333333333,3,7,3,4,4,1,489,24,2.66666666666667,39.6666666666667,"42f1293b2125e6b8ec45e34c744b4161","1-a531509f60af61697a6a1137dec83d80","com.google.android.youtube","61d848e7503b5852",1527035943984,1527036003984
222803,55,31.35,65887.9904162923,93.75,2,6,25,9,4,8,3,3,4,1,441.75,24,2.5,41.25,"42f1293b2125e6b8ec45e34c744b45af","1-b531460f12769b0415c72480c415b489","com.android.settings","61d848e7503b5852",1527035999583,1527036059583
282695,55,31.5,41846.8966904738,92.6666666666667,2,6,25.6666666666667,9,5,9,3,2,4,1,378,24,2.33333333333333,40,"42f1293b2125e6b8ec45e34c744b4de6","1-60a3544c8638196017583d3937426a65","com.sec.android.app.launcher","61d848e7503b5852",1527036059475,1527036119475
346947,54,31.6,1857142.85714286,132,2,6,31.3333333333333,9,6,10,3,2,4,1,379,24,2,41,"42f1293b2125e6b8ec45e34c744b4f79","1-0a686a44d9ddd0e79b1751b7ca2d0064","com.android.chrome","61d848e7503b5852",1527036123727,1527036183727
392202,54,31.6,930648.769574944,64.5,2,6,28,9,7,11,3,5,4,1,401.333333333333,24,2,40,"42f1293b2125e6b8ec45e34c744b58c8","1-d9365f7ff1ec2b282341e7b97911f4c0","com.android.chrome","61d848e7503b5852",1527036168982,1527036228982
500982,54,31.75,13303.4857691078,93.6666666666667,2,6,36.6666666666667,9,8,12,3,5,4,1,400.25,24,2,39.25,"42f1293b2125e6b8ec45e34c744b60d3","1-c4af858e7378dfd050d0928bd6d45e21","com.whatsapp","61d848e7503b5852",1527036277762,1527036337762
614879,54,31.7,2144000,95.6,2,6,32.2,9,9,13,3,4,4,1,461,24,2,37.3333333333333,"42f1293b2125e6b8ec45e34c744b686b","1-b0a1865f97b4ae77b112490038ce9897","com.whatsapp","61d848e7503b5852",1527036391659,1527036451659
57039,54,31.6,1873295.91018444,69,2,6,29.5,9,1,14,3,4,4,3,490.666666666667,24,2,39,"42f1293b2125e6b8ec45e34c744b6db7","1-88b1a028caf99a450cfe0fb283afc250","com.google.android.youtube","61d848e7503b5852",1527036463337,1527036523337
112600,54,31.6,7310.58237303467,54,2,6,34.6666666666667,9,2,15,3,5,4,3,480,24,2,39,"42f1293b2125e6b8ec45e34c744b726e","1-e58046155c0053c756c053446f1589cf","com.google.android.youtube","61d848e7503b5852",1527036518898,1527036578898
167642,53.3333333333333,31.5,37033.9197037286,87.6666666666667,2,6,25.6666666666667,9,3,16,3,4,4,3,489.666666666667,24,2,38.3333333333333,"42f1293b2125e6b8ec45e34c744b7d72","1-fcec9ad32344f9bf67574067b531682c","com.google.android.youtube","61d848e7503b5852",1527036573940,1527036633940
219142,53,31.4666666666667,6287015.9453303,57.6666666666667,2,6,25.3333333333333,9,4,17,3,4,4,3,485.666666666667,24,2,38,"42f1293b2125e6b8ec45e34c744b8cb8","1-6e699c44e0ca3f6370a759bda47cd975","com.google.android.youtube","61d848e7503b5852",1527036625440,1527036685440
274685,53,31.3,274490.303331676,108.666666666667,2,6,27.3333333333333,9,5,18,3,4,4,3,466.666666666667,24,2,37.3333333333333,"42f1293b2125e6b8ec45e34c744b91d2","1-d8a08fdcc67fde2bb41dc159912bb0ec","com.google.android.youtube","61d848e7503b5852",1527036680983,1527036740983
330034,53,31.2333333333333,997601.918465228,125.75,2,6,23.5,9,6,19,3,3,4,3,460.666666666667,24,2.33333333333333,37,"42f1293b2125e6b8ec45e34c744b92db","1-58fd5d42be24949ac51e8642ead669b1","com.google.android.youtube","61d848e7503b5852",1527036736332,1527036796332
384653,53,31.2,32319.3526761536,73,2,6,24,9,7,20,3,4,4,3,463.666666666667,24,2,38.6666666666667,"42f1293b2125e6b8ec45e34c744b9543","1-f3bd7a279600d447d09e5c57a350cea4","com.google.android.youtube","61d848e7503b5852",1527036790951,1527036850951
440207,53,31.0666666666667,4617314.93099122,61.75,2,6,24.75,9,8,21,3,3,4,3,462.333333333333,24,2,36.6666666666667,"42f1293b2125e6b8ec45e34c744b9713","1-9af92e9be9380be41fccf53db0b09d9d","com.google.android.youtube","61d848e7503b5852",1527036846505,1527036906505
496379,53,30.9,1059602.64900662,60.6666666666667,2,6,29.3333333333333,9,9,22,3,3,4,3,462.333333333333,24,2,38.3333333333333,"42f1293b2125e6b8ec45e34c744b9b14","1-8fa846f4d1ff9303a045ddab088c9f3e","com.google.android.youtube","61d848e7503b5852",1527036902677,1527036962677
551755,53,30.9,45359.4862545144,76.25,2,6,32,9,10,23,3,3,4,3,459.5,24,2,38.25,"42f1293b2125e6b8ec45e34c744b9ba6","1-766f53ff8f3fc4489d988340764a853f","com.google.android.youtube","61d848e7503b5852",1527036958053,1527037018053
615505,53,30.9,16576576.5765766,66.5,2,6,20.5,9,11,24,3,2,4,3,437,24,2,38.3333333333333,"42f1293b2125e6b8ec45e34c744b9ed3","1-321445f619f4d6db5cdb9c6ef3ec9b5b","com.google.android.youtube","61d848e7503b5852",1527037021803,1527037081803
61617,22,27.3666666666667,9853.74905475874,153,2,5,147,9,1,0,5,5,3.37142857142857,1,177,21,4,48,"42f1293b2125e6b8ec45e34c744ba562","1-577a81a3ac3d6416d236e6daefc513c3","com.adobe.reader","867fe59be043d779",1528263748557,1528263808557
114962,21.3333333333333,27.6666666666667,86803149.6062992,316.333333333333,2,5,39,9,2,1,5,5,3.33846153846154,1,182.666666666667,21,3.5,59.6666666666667,"42f1293b2125e6b8ec45e34c744ba61a","1-c6a25873c302262105baabba2ada59f0","com.adobe.reader","867fe59be043d779",1528263801902,1528263861902
171380,21,28.1,12438.4851294487,61,2,5,39.5,9,3,2,5,5,3.4,1,169.333333333333,21,4,53.3333333333333,"42f1293b2125e6b8ec45e34c744bab1f","1-c43abef4cf20c226970ab789c76ebef9","com.google.android.youtube","867fe59be043d779",1528263858320,1528263918320
227914,20,28.3,0,77,2,5,52,9,4,3,5,5,3.33846153846154,1,160.666666666667,21,3.5,51.3333333333333,"42f1293b2125e6b8ec45e34c744bac7e","1-5ad3b796f9f9af034bc233c39d6e3701","com.google.android.youtube","867fe59be043d779",1528263914854,1528263974854
285893,19.6666666666667,28.2333333333333,0,172.5,2,5,39.5,9,5,4,5,5,3.42,1,157.333333333333,21,4,57.6666666666667,"42f1293b2125e6b8ec45e34c744bbb37","1-bfa5f4a99d8a317d0d8e37abce4e7f3d","com.google.android.youtube","867fe59be043d779",1528263972833,1528264032833
341634,18.6666666666667,28.6,0,101.5,2,5,46,9,6,5,5,3,3.42,1,126,21,3,63.6666666666667,"42f1293b2125e6b8ec45e34c744bc8cc","1-7aa3a121cc2c07d5e55bdc9f2c55b52a","com.adobe.reader","867fe59be043d779",1528264028574,1528264088574
399705,18,29,0,96,2,5,39,9,7,6,5,5,3.42,1,136.333333333333,21,3.33333333333333,60,"42f1293b2125e6b8ec45e34c744bccf9","1-6a568702cab5a3ebf10f27c25bdaed57","com.facebook.katana","867fe59be043d779",1528264086645,1528264146645
458888,17.3333333333333,29.6,0,244,2,5,196.5,9,8,7,5,5,3.4,1,135.666666666667,21,3,58.6666666666667,"42f1293b2125e6b8ec45e34c744bd68c","1-3388dc308647ac72e2e85d30804bf3c1","com.facebook.katana","867fe59be043d779",1528264145828,1528264205828
508496,17,30,1398548.43799306,174.666666666667,2,5,127.333333333333,9,9,8,5,5,3.4,1,141.5,21,3.33333333333333,55,"42f1293b2125e6b8ec45e34c744bdb4c","1-fc0ea390571158783729585de384880f","com.facebook.katana","867fe59be043d779",1528264195436,1528264255436
557378,16,30.2333333333333,42058.4369628956,17.6666666666667,1,5,12.6666666666667,9,10,9,5,5,3.4,1,239.666666666667,21,3,48,"42f1293b2125e6b8ec45e34c744be3e9","1-c6ffe9e9c78f0484e18067eb96853e05","com.adobe.reader","867fe59be043d779",1528264244318,1528264304318
60145,57,31.7,69177.8215903981,97.6666666666667,2,8,14.6666666666667,9,1,0,3.66666666666667,5,4,1,358.333333333333,24,4,31.0833333333333,"42f1293b2125e6b8ec45e34c744bf0ac","1-4f3db5778f45e35f9a081495d6aa690c","","a1f8f29e35209a42",1527538321702,1527538381702
59314,41,32,1687763.71308017,69,2,8,13,9,1,1,5,5,4,2,329,24,4,30,"42f1293b2125e6b8ec45e34c744bf23a","1-b73b6aa432c1ddb451a8f1445959f6c5","","a1f8f29e35209a42",1527546302278,1527546362278
394395,39,38.1333333333333,5528.2778687034,65,2,8,15.6666666666667,9,2,2,5,5,4,2,351.333333333333,24,4,37.4166666666667,"42f1293b2125e6b8ec45e34c744bfc0b","1-1d1c63b421b125c7bd092cd43471a741","","a1f8f29e35209a42",1527546637359,1527546697359
453409,38.6666666666667,38.7666666666667,54960.4786880402,53.3333333333333,2,8,19.3333333333333,9,3,3,5,5,4,2,336,24,4,38.25,"42f1293b2125e6b8ec45e34c744c085c","1-d42109726d5fdb960ab949ad5565b464","","a1f8f29e35209a42",1527546696373,1527546756373
14822,82,27,33454545.4545455,23,1,6,81.75,10,1,0,5,5,4,2,187,23,2.5,27,"42f1293b2125e6b8ec45e34c744c0f66","1-f0863522b7301de3e3627d64a0b0ebe4","","4504da30b01769b7",1528339416525,1528339476525
57801,82,27.5,1600000,130,2,6,34,9,2,1,5,3,4,2,182.5,23,2,27.25,"42f1293b2125e6b8ec45e34c744c102f","1-f9113f8ef67cbc234c1b84b79e7829f1","","4504da30b01769b7",1528339459504,1528339519504
116597,82,28,2450867.05202312,110,2,6,44,9,3,2,5,5,4,2,169.5,23,2,27.708,"42f1293b2125e6b8ec45e34c744c1b65","1-057f9ef01bd8fd058dde4280183dd2eb","","4504da30b01769b7",1528339518300,1528339578300
128421,82,28,34074.7077274023,147.5,2,6,43.5,9,4,3,5,5,4,2,181,23,3,27.8053333333333,"42f1293b2125e6b8ec45e34c744c205f","1-e6c94e55d1766ba581d506074b5fbdfb","","4504da30b01769b7",1528339530124,1528339590124
185638,82,28,44878048.7804878,169.666666666667,2,6,41,9,5,4,5,3,4,2,169,23,2,28,"42f1293b2125e6b8ec45e34c744c2dcd","1-9b5d95c8fb810ef993608af7eca303eb","","4504da30b01769b7",1528339587341,1528339647341
242078,82,29,1397962.33405372,187,2,6,39,9,6,5,5,2,4,2,173.333333333333,23,2,28.5,"42f1293b2125e6b8ec45e34c744c3820","1-b241fbbccdc3d7cc95aace8d1d672c70","","4504da30b01769b7",1528339643781,1528339703781
299252,82,29,2521212.12121212,214.5,2,6,31,9,7,6,5,4,4,2,171,23,4,29,"42f1293b2125e6b8ec45e34c744c3883","1-b531b196dcd357e7cc13a083f11e4f55","","4504da30b01769b7",1528339700955,1528339760955
359410,83,29.5,1618677.04280156,120,2,6,24.5,9,8,7,5,5,4,2,171.5,23,4,29.25,"42f1293b2125e6b8ec45e34c744c39ed","1-7bfd579d207ed6f60292735f1f331a00","","4504da30b01769b7",1528339761113,1528339821113
419376,83,29,1044465.46830653,250,2,6,31.5,9,9,8,5,4,4,2,176.5,23,4,29.375,"42f1293b2125e6b8ec45e34c744c4928","1-8c6b6d6b2236a5a551d258524f2f66c0","","4504da30b01769b7",1528339821079,1528339881079
478398,83,30.3333333333333,1089648.34076275,105.5,2,6,33.5,9,10,9,5,4,4,2,201.666666666667,23,4,29.75,"42f1293b2125e6b8ec45e34c744c589f","1-5776bbd186b2d20bf09bd5b41038892c","","4504da30b01769b7",1528339880101,1528339940101
536245,83,30.25,0,123,2,6,28,9,11,10,5,3,4,2,196,23,2,30,"42f1293b2125e6b8ec45e34c744c5bb3","1-370f9429c8e55a8a4a4166ca2bd1aaf1","","4504da30b01769b7",1528339937948,1528339997948
12719,83,31,0,144.333333333333,2,6,58.6666666666667,9,1,11,5,4,4,1,188.666666666667,23,4,30.5,"42f1293b2125e6b8ec45e34c744c5c8a","1-eb8e0f3f7f7bae633f7f9d9f9fdb036f","","4504da30b01769b7",1528339996263,1528340056263
60000,83,31.6666666666667,5073170.73170732,359,2,6,64,9,2,12,5,4,4,1,176,23,4,31.0833333333333,"42f1293b2125e6b8ec45e34c744c5ec6","1-221767deaf4c155f6a01e6d62b38e92a","","4504da30b01769b7",1528340043544,1528340103544
113620,75,28.4,21724137.9310345,118.666666666667,2,6,58,8,1,0,3,5,4,1,534,24,3,41.6666666666667,"42f1293b2125e6b8ec45e34c744c6d10","1-7ffefbfaed80fe591a579099456ee06d","","7e4cfd066dafa944",1528483548683,1528483608683
177559,74.6666666666667,29,1724310.77694236,135,2,6,55.5,8,2,1,3,5,4,1,579.666666666667,24,3,38,"42f1293b2125e6b8ec45e34c744c77ab","1-45f6500dc176c735a80896366d769ec5","","7e4cfd066dafa944",1528483612622,1528483672622
230260,73,29.1333333333333,3246171.96702002,74.6666666666667,2,6,69.3333333333333,8,1,2,3,4,4,2,748,24,3,38.6666666666667,"42f1293b2125e6b8ec45e34c744c83fd","1-8f953bceb2ae47877fea3f1626a4f04e","","7e4cfd066dafa944",1528483852065,1528483912065
97539,100,32.7666666666667,26873.487131354,125.333333333333,2,7,44,9,1,0,4,5,4,1,764.333333333333,24,4,32.7666666666667,"42f1293b2125e6b8ec45e34c744c92c2","1-315e8cfd28b3e7e36c94aa564c6b601f","com.android.vending","9de8b4b98c575ea5",1526659136592,1526659196592
136975,100,32.8333333333333,12405797.1014493,141.666666666667,2,7,40,9,2,1,4,5,4,1,735,24,4,32.8333333333333,"42f1293b2125e6b8ec45e34c744ca09c","1-fd7c8278a1bf21d9e48d54977e380228","org.pol.jmgo.qoesurveyor","9de8b4b98c575ea5",1526659176028,1526659236028
196360,100,34,38466898.9547038,148,2,7,39,9,3,2,4,3,4,1,607,24,4,34,"42f1293b2125e6b8ec45e34c744ca8a3","1-91572b7501c78fa008d55330def14111","org.pol.jmgo.qoesurveyor","9de8b4b98c575ea5",1526659235413,1526659295413
238085,100,34.15,16768.8649730947,109.5,2,7,40,9,4,3,4,2,4,1,627.5,24,4,34.15,"42f1293b2125e6b8ec45e34c744cb627","1-ba1458370eaf85dab952c51218dd454a","org.pol.jmgo.qoesurveyor","9de8b4b98c575ea5",1526659277138,1526659337138
284450,100,34.05,1558.73032246234,110.333333333333,2,7,36.6666666666667,9,5,4,4,3,4,1,620.5,24,4,34.05,"42f1293b2125e6b8ec45e34c744cbb94","1-acd0ec4015fe83d0268141b28a21d39b","com.garmin.android.apps.connectmobile","9de8b4b98c575ea5",1526659323503,1526659383503
398290,100,34.025,483.055324930183,101,2,7,41.75,9,6,5,4,3,4,1,673.25,24,4,34.025,"42f1293b2125e6b8ec45e34c744cc15f","1-de1cbe38965c40bc546401088e5cf232","com.whatsapp","9de8b4b98c575ea5",1526659437343,1526659497343
429738,100,34.05,822.795052944744,155.25,2,7,43.25,9,7,6,4,3,4,1,693,24,4,34.05,"42f1293b2125e6b8ec45e34c744cc2dd","1-1ff585a229079c6d03b5bc3b0efc39f0","com.lge.launcher2","9de8b4b98c575ea5",1526659468791,1526659528791
614061,100,33.65,13006.3677008535,90.25,2,7,44.5,9.25,8,7,4,4,3.4,1,635.5,24,4,33.65,"42f1293b2125e6b8ec45e34c744cc2fd","1-f04f2053805185ef9032a64608082ded","com.android.incallui","9de8b4b98c575ea5",1526659653114,1526659713114
84240,100,31.1333333333333,1899543.37899543,112.5,2,7,54.25,8,1,8,4,4,4,3,814.666666666667,24,4,31.1333333333333,"42f1293b2125e6b8ec45e34c744cc53b","1-15eba7cae3147e88819b62e3863e0dfb","com.lge.launcher2","9de8b4b98c575ea5",1527694792902,1527694852902
131531,100,31.5333333333333,10646094.5033751,85.75,2,7,47.5,8,2,9,4,4,4,3,686.666666666667,24,4,31.5333333333333,"42f1293b2125e6b8ec45e34c744ccceb","1-4f04c783aa63a876cec4ed29fa8163b3","com.lge.launcher2","9de8b4b98c575ea5",1527694840193,1527694900193
244926,100,32.0666666666667,329635.499207607,118.5,2,7,54.5,8,3,10,4,4,4,3,622.333333333333,24,4,32.0666666666667,"42f1293b2125e6b8ec45e34c744cda62","1-dcd9d4ae4961ff8d9737bf4aa03a30f9","com.facebook.katana","9de8b4b98c575ea5",1527694953588,1527695013588
411902,100,32.0666666666667,182511.780985863,75.5,2,7,46.25,8,4,11,4,3,4,3,606.333333333333,24,4,32.0666666666667,"42f1293b2125e6b8ec45e34c744ce945","1-dc63652be1755d39bc7e79ec88347738","com.lge.launcher2","9de8b4b98c575ea5",1527695120564,1527695180564
466718,100,32.4,0,86.3333333333333,2,7,52,8.33333333333333,5,12,4,3,4,3,577.333333333333,24,4,32.4,"42f1293b2125e6b8ec45e34c744cf5cd","1-1d29c22424fc327b364b2b59759442ac","com.lge.launcher2","9de8b4b98c575ea5",1527695175380,1527695235380
76190,100,20.2333333333333,28559.0740424163,124,2,7,47.5,9,1,13,4,3,4,2,805,24,2,20.2333333333333,"42f1293b2125e6b8ec45e34c744d0220","1-0c8c2c1a6ccad61ab49e6a9abb2353b5","com.lge.launcher2","9de8b4b98c575ea5",1528280077220,1528280137220
119780,100,20.3666666666667,4374622.35649547,165,2,7,39.5,9,2,14,4,3,4,2,806.333333333333,24,2,20.3666666666667,"42f1293b2125e6b8ec45e34c744d10ae","1-f06c0c8d2c57bd3ef67d1ea258a45f37","com.lge.launcher2","9de8b4b98c575ea5",1528280120810,1528280180810
192367,100,20.8,12199.4134897361,100.333333333333,2,7,41.3333333333333,9,3,15,4,3,4,2,744.75,24,2,20.8,"42f1293b2125e6b8ec45e34c744d1559","1-870c94ce57f83e88d1da1f4d44cf5d0e","org.pol.jmgo.qoesurveyor","9de8b4b98c575ea5",1528280193397,1528280253397
231722,100,20.85,2395.81497002045,84.75,2,7,43,9,4,16,4,3,4,2,715.25,24,2.25,20.85,"42f1293b2125e6b8ec45e34c744d22ba","1-a03b275dcbee2802478083e92b16b907","com.lge.launcher2","9de8b4b98c575ea5",1528280232752,1528280292752
287272,100,21.6,10151142.3550088,94.3333333333333,2,7,39.3333333333333,9,5,17,4,3,4,2,593.333333333333,24,2,21.6,"42f1293b2125e6b8ec45e34c744d259e","1-1272b6c139da61cd7e3a0740352e7e65","com.lge.launcher2","9de8b4b98c575ea5",1528280288302,1528280348302
342012,100,22.3,103501.046840232,98.5,2,7,49.5,9,6,18,4,3,4,2,640.333333333333,24,2,22.3,"42f1293b2125e6b8ec45e34c744d2cbd","1-c6fda081101ad6d75c456ad4ae0ec266","com.lge.launcher2","9de8b4b98c575ea5",1528280343042,1528280403042
405148,100,22.7333333333333,3700570.66129574,116.5,2,7,47.5,9,7,19,4,5,3.7,2,822,24,3,22.7333333333333,"42f1293b2125e6b8ec45e34c744d31f7","1-b1678561698b8b4036404e4ca0fea8ad","com.lge.launcher2","9de8b4b98c575ea5",1528280406178,1528280466178
454095,100,22.8,37654.8838706217,140.5,2,7,61,9,8,20,4,3,3.4,2,906,24,4,22.8,"42f1293b2125e6b8ec45e34c744d38a6","1-a98414fe8f205a772ed69277a478eead","com.android.vending","9de8b4b98c575ea5",1528280455125,1528280515125
509580,100,22.8,1300.31288778862,81.5,2,7,39.5,9,9,21,4,3,3.4,2,947.333333333333,24,4,22.8,"42f1293b2125e6b8ec45e34c744d412b","1-1b454ae90e489d753b15de113cdd1fed","com.lge.launcher2","9de8b4b98c575ea5",1528280510610,1528280570610
563046,100,23.0666666666667,3858592.92964648,698.666666666667,2,7,75,9,10,22,4,4,3.4,2,855.333333333333,24,4,23.0666666666667,"42f1293b2125e6b8ec45e34c744d440b","1-0e8810bf2a540be92e2097751ee89d27","com.lge.launcher2","9de8b4b98c575ea5",1528280564076,1528280624076
619949,100,23.7,1849710.98265896,124.5,2,7,51.5,9,11,23,4,2,3.4,2,719,24,4,23.7,"42f1293b2125e6b8ec45e34c744d4b42","1-c189c1b521fffc14535104a7afd2136f","com.twitter.android","9de8b4b98c575ea5",1528280620979,1528280680979
60440,59.6666666666667,38.7666666666667,669856.459330144,292.666666666667,2,6,221.666666666667,8,1,0,4.5,5,3.35294117647059,1,429.666666666667,22,4,56.3333333333333,"42f1293b2125e6b8ec45e34c744d518e","1-9531ffbbb380e6bd1361d3dacf51084c","com.android.settings","5a92d851bc704d",1527642981962,1527643041962
119456,59,39.2333333333333,6509433.96226415,158.5,2,6,54.5,8,2,1,4.5,5,3.4,1,387.333333333333,22,4,61,"42f1293b2125e6b8ec45e34c744d5318","1-fbf913d8ebe5ba90897a1204b10f42b3","org.pol.jmgo.qoesurveyor","5a92d851bc704d",1527643040978,1527643100978
173038,58,39.725,6102819.2371476,219.5,2,6,45.75,8,3,2,4.5,5,3.4,1,379.25,22,4,64,"42f1293b2125e6b8ec45e34c744d593b","1-2045338e923a43f5732e442a7825f7b2","com.android.chrome","5a92d851bc704d",1527643094560,1527643154560
232224,57.3333333333333,40.4333333333333,70769230.7692308,119.5,2,6,51.5,8,4,3,4.5,5,3.4,1,336.333333333333,22,4,66.6666666666667,"42f1293b2125e6b8ec45e34c744d6022","1-940dc6296dc35f511de7cba2cf0d2b2d","com.android.chrome","5a92d851bc704d",1527643153746,1527643213746
